"","bareCaseInlet","bareFidalgoBay","barePortGamble","bareSkokomishRiver","bareWillapaBay","eelgrassCaseInlet","eelgrassFidalgoBay","eelgrassPortGamble","eelgrassSkokomishRiver"
"cds.comp140632_c0_seq2|m.35550",0.06043297,0.032456722,0.114329892,0.065155517,0.061656001,0.054387902,0.062681456,0.095132978,0.031299614
"cds.comp140640_c0_seq1|m.35562",0.023548125,0.000722085,0.000810146,0.024671565,0.022650382,0.028903047,0.011668395,0.014171022,0.013642871
"cds.comp140640_c0_seq2|m.35563",0.023548125,0.000722085,0.000810146,0.024671565,0.022650382,0.028903047,0.011668395,0.014171022,0.013642871
"cds.comp140645_c0_seq2|m.35570",0.011972387,0.003114578,0.029441917,0.03049402,0.009657151,0.019464981,0.021394399,0.020686483,0.036975063
"cds.comp140645_c0_seq4|m.35571",0.011972387,0.003114578,0.029441917,0.03049402,0.009657151,0.019464981,0.021394399,0.020686483,0.036975063
"cds.comp140645_c0_seq5|m.35572",0.011972387,0.003114578,0.029441917,0.03049402,0.009657151,0.019464981,0.021394399,0.020686483,0.036975063
"cds.comp140647_c0_seq1|m.35580",0.01432483,0.009084577,0.042913664,0.020188305,0.031001452,0.011311993,0.022697009,0.034177771,0.009854934
"cds.comp140648_c0_seq2|m.35581",0.059488849,0.060940549,0.093073537,0.065437508,0.092571254,0.0221841,0.101962664,0.116674735,0.09703105
"cds.comp140657_c0_seq1|m.35585",0.003888192,0.006169625,0.002813206,0.001282347,0.000901879,0.002718883,0.003153131,0.002442316,0.000572415
"cds.comp140657_c0_seq2|m.35586",0.003888192,0.006169625,0.002813206,0.001282347,0.000901879,0.002718883,0.003153131,0.002442316,0.000572415
"cds.comp140657_c0_seq3|m.35587",0.003888192,0.006169625,0.002813206,0.001282347,0.000901879,0.002718883,0.003153131,0.002442316,0.000572415
"cds.comp140668_c0_seq1|m.35604",0.027017882,0.023604765,0.033257572,0.025378723,0.018735498,0.03347757,0.043050909,0.026204467,0.020304516
"cds.comp140668_c0_seq2|m.35605",0.027017882,0.023604765,0.033257572,0.025378723,0.018735498,0.03347757,0.043050909,0.026204467,0.020304516
"cds.comp140672_c0_seq1|m.35613",0.015243526,0.01908765,0.00523748,0.01917398,0.014202483,0.010227036,0.016966656,0.004362202,0.022246295
"cds.comp140675_c1_seq3|m.35616",0.000274425,0.000378607,0.002304809,0.002616561,0.002061547,0.002627277,0.001333908,0.003018993,0.002201527
"cds.comp140680_c1_seq1|m.35620",0.021336712,0.027147654,0.031091447,0.023604472,0.01812417,0.024998232,0.031562404,0.029883294,0.012909292
"cds.comp140680_c1_seq2|m.35622",0.005808533,0.007844572,0.011692214,0.006738531,0.005569953,0.006987038,0.012851226,0.011022777,0.00319994
"cds.comp140683_c0_seq1|m.35626",0.23153961,0.359579265,0.440420196,0.329327204,0.180485683,0.273266055,0.431833432,0.392156242,0.273622889
"cds.comp140684_c0_seq1|m.35629",0.068773045,0.151731482,0.10268104,0.320325767,0.05134567,0.058885655,0.072304105,0.078869206,0.042907148
"cds.comp140684_c0_seq2|m.35631",0.068773045,0.151731482,0.10268104,0.320325767,0.05134567,0.058885655,0.072304105,0.078869206,0.042907148
"cds.comp140689_c0_seq2|m.35639",0.024509663,0.012619882,0.03013786,0.021686846,0.008519945,0.027065216,0.014518666,0.016115171,0.007481073
"cds.comp140689_c0_seq3|m.35641",0.016440291,0.009643465,0.025093712,0.01685489,0.008455109,0.019601284,0.012868378,0.012092626,0.004091177
"cds.comp140690_c4_seq1|m.35643",2.2083e-05,0.00010825,0.004586757,6.5861e-05,3.67e-05,0.001431477,0.001622256,6.7979e-05,2.0293e-05
"cds.comp140692_c1_seq1|m.35646",0.040383229,0.03665453,0.049830303,0.036152923,0.028180128,0.036737623,0.074280767,0.045562364,0.073442761
"cds.comp140692_c1_seq2|m.35647",0.040383229,0.03665453,0.049830303,0.036152923,0.028180128,0.036737623,0.074280767,0.045562364,0.073442761
"cds.comp140692_c1_seq3|m.35648",0.030782602,0.02244503,0.038045948,0.023774398,0.02057896,0.021185165,0.030311853,0.030245165,0.026105486
"cds.comp140692_c1_seq4|m.35649",0.040383229,0.03665453,0.049830303,0.036152923,0.028180128,0.036737623,0.074280767,0.045562364,0.073442761
"cds.comp140692_c1_seq5|m.35650",0.093926206,0.116950721,0.098073669,0.086058246,0.070761186,0.075196289,0.130623407,0.09775887,0.12306149
"cds.comp140692_c1_seq6|m.35651",0.093926206,0.116950721,0.098073669,0.086058246,0.070761186,0.075196289,0.130623407,0.09775887,0.12306149
"cds.comp140692_c1_seq7|m.35652",0.084325579,0.102741221,0.086289314,0.073679721,0.063160018,0.059643831,0.086654493,0.082441671,0.075724215
"cds.comp140692_c1_seq8|m.35653",0.093926206,0.116950721,0.098073669,0.086058246,0.070761186,0.075196289,0.130623407,0.09775887,0.12306149
"cds.comp140695_c0_seq1|m.35655",0.062117273,0.041381542,0.050456618,0.075512483,0.070194529,0.061975407,0.037569616,0.065089353,0.057317516
"cds.comp140697_c0_seq1|m.35658",0.036947625,0.020703695,0.06249574,0.031779715,0.044316062,0.034066411,0.044060534,0.048147647,0.039556485
"cds.comp140697_c0_seq2|m.35659",0.011547688,0.009467954,0.014373094,0.010195884,0.011732531,0.008788787,0.005110158,0.010952604,0.01324192
"cds.comp140697_c0_seq3|m.35660",0.036947625,0.020703695,0.06249574,0.031779715,0.044316062,0.034066411,0.044060534,0.048147647,0.039556485
"cds.comp140697_c0_seq4|m.35661",0.011547688,0.009467954,0.014373094,0.010195884,0.011732531,0.008788787,0.005110158,0.010952604,0.01324192
"cds.comp140705_c1_seq1|m.35679",0.047764135,0.063345006,0.065071138,0.058937562,0.035653119,0.047369138,0.052404326,0.042557603,0.046763517
"cds.comp140705_c2_seq1|m.35680",0.001935795,0.003499517,0.003940025,0.002034187,0.000696045,0.002836132,0.001843284,0.001717567,0.001143337
"cds.comp140706_c0_seq1|m.35685",0.348300649,0.373437553,0.685475034,0.446697816,0.266269882,0.402608938,0.454210945,0.540520497,0.302388682
"cds.comp140707_c2_seq1|m.35693",0.01314022,0.000114819,0.008220452,0.00643939,0.00034313,0.01272061,0.010969277,0.011809537,0.007728107
"cds.comp140715_c0_seq3|m.35704",0.017166859,0.019416385,0.021573369,0.018477189,0.016159852,0.015697654,0.012376544,0.017465565,0.014647599
"cds.comp140718_c0_seq1|m.35715",0.000372753,0.004996351,0.001276213,0.000131918,0.000492344,0.000519633,0.000510911,0.000104595,2.1568e-05
"cds.comp140719_c0_seq5|m.35718",0.035879132,0.023881883,0.046897343,0.046911061,0.036403928,0.034097906,0.045711694,0.025133255,0.046359639
"cds.comp140719_c0_seq6|m.35719",0.063475653,0.039878914,0.070163626,0.059841025,0.052578028,0.04496296,0.064689866,0.046577094,0.063609712
"cds.comp140720_c1_seq1|m.35720",0.00478124,0.004234678,0.001132138,0.002587566,0.002984407,0.002885188,0.00128931,0.001862292,0.000557342
"cds.comp140720_c1_seq2|m.35721",0.00478124,0.004234678,0.001132138,0.002587566,0.002984407,0.002885188,0.00128931,0.001862292,0.000557342
"cds.comp140721_c0_seq1|m.35722",0.00601848,0.00686069,0.008640635,0.007417898,0.009336112,0.006045493,0.009800684,0.012104441,0.009321855
"cds.comp140721_c0_seq3|m.35724",0.002962201,0.006778478,0.006422487,0.004172765,0.0044801,0.003067843,0.004774938,0.004528881,0.005386284
"cds.comp140726_c0_seq1|m.35730",0.034623955,0.047847731,0.0333159,0.021410469,0.026282806,0.041018352,0.036105272,0.026269248,0.039794833
"cds.comp140726_c0_seq2|m.35731",0.034623955,0.047847731,0.0333159,0.021410469,0.026282806,0.041018352,0.036105272,0.026269248,0.039794833
"cds.comp140728_c0_seq1|m.35732",0.020063529,0.016727104,0.013704057,0.017978129,0.009721535,0.009317152,0.005648544,0.017756539,0.018321483
"cds.comp140730_c0_seq1|m.35733",0.437910486,0.559229069,0.738888418,0.401145107,0.352287245,0.521368101,0.636429454,0.605960874,0.459368819
"cds.comp140730_c0_seq2|m.35735",0.437910486,0.559229069,0.738888418,0.401145107,0.352287245,0.521368101,0.636429454,0.605960874,0.459368819
"cds.comp140730_c0_seq3|m.35737",0.437910486,0.559229069,0.738888418,0.401145107,0.352287245,0.521368101,0.636429454,0.605960874,0.459368819
"cds.comp140730_c0_seq4|m.35739",0.437910486,0.559229069,0.738888418,0.401145107,0.352287245,0.521368101,0.636429454,0.605960874,0.459368819
"cds.comp140731_c1_seq1|m.35741",0.005738083,0.000159551,0.002229097,0.001111895,0.011878941,0.000102903,0.005080846,0.000852799,0.009742866
"cds.comp140743_c1_seq1|m.35773",0.025804709,0.034479699,0.015674261,0.018492448,0.014006359,0.039760713,0.017293041,0.020123272,0.045055939
"cds.comp140743_c1_seq2|m.35774",0.025804709,0.034479699,0.015674261,0.018492448,0.014006359,0.039760713,0.017293041,0.020123272,0.045055939
"cds.comp140765_c0_seq2|m.35835",0.004361022,0.001543722,0.013201813,0.004318349,0.004705731,0.000802802,0.009491267,0.002989444,0.00632671
"cds.comp140765_c1_seq1|m.35842",0.003713526,5.4001e-05,0.002848985,0.002583205,0.004612887,0.001631916,0.00172662,0.004402359,0.003740909
"cds.comp140766_c1_seq1|m.35844",0.345532404,0.583807508,0.844272115,0.404167581,0.390186905,0.264413566,0.852020736,0.593442382,0.434181253
"cds.comp140766_c1_seq2|m.35846",0.345532404,0.583807508,0.844272115,0.404167581,0.390186905,0.264413566,0.852020736,0.593442382,0.434181253
"cds.comp140766_c1_seq4|m.35847",0.345532404,0.583807508,0.844272115,0.404167581,0.390186905,0.264413566,0.852020736,0.593442382,0.434181253
"cds.comp140767_c0_seq1|m.35848",0.02219041,0.028245394,0.019224626,0.03174379,0.020194118,0.019407831,0.014331446,0.02681806,0.044521468
"cds.comp140767_c0_seq1|m.35849",0.006825705,0.047822497,0.058759468,0.026558065,0.018176415,0.059716382,0.002295541,0.029538254,0.040127641
"cds.comp140774_c0_seq1|m.35865",0.775804202,0.852286926,1.006644282,0.791219333,0.579579742,0.798419182,0.762837589,0.835885178,0.670149958
"cds.comp140774_c0_seq10|m.35893",0.821453004,0.925591187,1.076826369,0.83841347,0.613304464,0.851458522,0.82162913,0.891110763,0.719257871
"cds.comp140774_c0_seq11|m.35897",0.775804202,0.852286926,1.006644282,0.791219333,0.579579742,0.798419182,0.762837589,0.835885178,0.670149958
"cds.comp140774_c0_seq12|m.35901",0.964409277,1.209944148,1.296118742,1.012274202,0.737985588,1.081241199,1.026099005,1.110725202,0.8826775
"cds.comp140774_c0_seq13|m.35905",0.775804202,0.852286926,1.006644282,0.791219333,0.579579742,0.798419182,0.762837589,0.835885178,0.670149958
"cds.comp140774_c0_seq14|m.35909",0.918760475,1.136639887,1.225936655,0.965080065,0.704260866,1.028201859,0.967307464,1.055499617,0.833569587
"cds.comp140774_c0_seq15|m.35913",0.775804202,0.852286926,1.006644282,0.791219333,0.579579742,0.798419182,0.762837589,0.835885178,0.670149958
"cds.comp140774_c0_seq16|m.35917",0.821453004,0.925591187,1.076826369,0.83841347,0.613304464,0.851458522,0.82162913,0.891110763,0.719257871
"cds.comp140774_c0_seq17|m.35921",0.918760475,1.136639887,1.225936655,0.965080065,0.704260866,1.028201859,0.967307464,1.055499617,0.833569587
"cds.comp140774_c0_seq18|m.35925",0.918760475,1.136639887,1.225936655,0.965080065,0.704260866,1.028201859,0.967307464,1.055499617,0.833569587
"cds.comp140774_c0_seq2|m.35869",0.918760475,1.136639887,1.225936655,0.965080065,0.704260866,1.028201859,0.967307464,1.055499617,0.833569587
"cds.comp140774_c0_seq3|m.35873",0.821453004,0.925591187,1.076826369,0.83841347,0.613304464,0.851458522,0.82162913,0.891110763,0.719257871
"cds.comp140774_c0_seq4|m.35877",0.964409277,1.209944148,1.296118742,1.012274202,0.737985588,1.081241199,1.026099005,1.110725202,0.8826775
"cds.comp140774_c0_seq6|m.35881",0.964409277,1.209944148,1.296118742,1.012274202,0.737985588,1.081241199,1.026099005,1.110725202,0.8826775
"cds.comp140774_c0_seq8|m.35885",0.964409277,1.209944148,1.296118742,1.012274202,0.737985588,1.081241199,1.026099005,1.110725202,0.8826775
"cds.comp140774_c0_seq9|m.35889",0.821453004,0.925591187,1.076826369,0.83841347,0.613304464,0.851458522,0.82162913,0.891110763,0.719257871
"cds.comp140779_c1_seq1|m.35933",0.005757693,0.027574857,0.013619289,0.021651129,0.033987434,0.003112523,0.021220999,0.015556317,0.032256452
"cds.comp140779_c1_seq2|m.35937",0.005757693,0.027574857,0.013619289,0.021651129,0.033987434,0.003112523,0.021220999,0.015556317,0.032256452
"cds.comp140779_c1_seq3|m.35941",0.005757693,0.027574857,0.013619289,0.021651129,0.033987434,0.003112523,0.021220999,0.015556317,0.032256452
"cds.comp140779_c1_seq4|m.35945",0.005757693,0.027574857,0.013619289,0.021651129,0.033987434,0.003112523,0.021220999,0.015556317,0.032256452
"cds.comp140779_c1_seq5|m.35949",0.005072348,0.017624441,0.004707101,0.003319217,0.007092636,0.002689083,0.003755817,0.007541487,0.007271253
"cds.comp140780_c0_seq1|m.35951",0.044025305,0.076798853,0.096886184,0.067999366,0.108959212,0.01711999,0.10847403,0.114613954,0.099408894
"cds.comp140782_c2_seq1|m.35956",0.081524356,0.247633232,0.092632087,0.001863666,0.069631467,0.128023182,0.261626933,0.003738374,0.001143955
"cds.comp140785_c2_seq1|m.35957",0.001219255,0.003908094,0.001606452,0.000786039,0.002059286,0.002374702,0.002118826,0.001011097,0.002045556
"cds.comp140786_c0_seq1|m.35958",0.048553041,0.041477935,0.04530573,0.054359967,0.045626766,0.05205504,0.041142219,0.053092821,0.04065037
"cds.comp140799_c0_seq1|m.35979",0.677359173,0.970914224,0.673551948,0.533552699,0.436381609,0.683246858,0.585635372,0.731797373,0.66620556
"cds.comp140800_c2_seq1|m.35982",0.008477249,0.00571908,0.01505171,0.00611467,0.002726811,0.006981636,0.00567997,0.011375057,0.005077901
"cds.comp140800_c2_seq2|m.35983",0.008477249,0.00571908,0.01505171,0.00611467,0.002726811,0.006981636,0.00567997,0.011375057,0.005077901
"cds.comp140800_c2_seq3|m.35984",0.008477249,0.00571908,0.01505171,0.00611467,0.002726811,0.006981636,0.00567997,0.011375057,0.005077901
"cds.comp140800_c2_seq4|m.35985",0.006978186,0.00959015,0.013352646,0.007781763,0.006858506,0.00867832,0.010215931,0.011824645,0.006100366
"cds.comp140800_c2_seq5|m.35986",0.008477249,0.00571908,0.01505171,0.00611467,0.002726811,0.006981636,0.00567997,0.011375057,0.005077901
"cds.comp140809_c0_seq1|m.35998",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq2|m.35999",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq3|m.36000",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq4|m.36001",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq5|m.36002",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq6|m.36003",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq7|m.36004",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq8|m.36005",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140809_c0_seq9|m.36006",0.001391363,0.002352381,0.002229919,0.000566769,0.000728603,0.001883349,0.001180854,0.000603945,0.001077928
"cds.comp140810_c1_seq1|m.36007",0.052197909,0.085146411,0.054357293,0.050223351,0.043905153,0.048050971,0.0635482,0.05043471,0.055854741
"cds.comp140814_c0_seq1|m.36016",0.005831512,0.004739988,0.007296708,0.002588004,0.00645423,0.005923622,0.004777327,0.006947874,0.004480557
"cds.comp140814_c0_seq2|m.36017",0.005831512,0.004739988,0.007296708,0.002588004,0.00645423,0.005923622,0.004777327,0.006947874,0.004480557
"cds.comp140823_c1_seq1|m.36066",0.209671728,0.2914488,0.289671364,0.250541027,0.185857986,0.217312665,0.249211793,0.255810097,0.217198241
"cds.comp140835_c1_seq1|m.36133",0.023587628,0.040702809,0.038957789,0.013561826,0.013944657,0.030912399,0.059700698,0.01938433,0.029934168
"cds.comp140836_c0_seq1|m.36136",0.013423124,0.008392761,0.002183406,0.014979185,0.013349166,0.012481086,0.003084612,0.01561649,0.01101957
"cds.comp140836_c0_seq2|m.36138",0.013423124,0.008392761,0.002183406,0.014979185,0.013349166,0.012481086,0.003084612,0.01561649,0.01101957
"cds.comp140839_c2_seq1|m.36141",0.0371466,0.000231633,0.00769131,0.007215878,0.001402938,0.026905796,0.035704503,0.042649006,0.000517459
"cds.comp140839_c2_seq2|m.36143",0.0371466,0.000231633,0.00769131,0.007215878,0.001402938,0.026905796,0.035704503,0.042649006,0.000517459
"cds.comp140841_c1_seq1|m.36145",0.001429355,0.000410991,0.002033236,0.001267198,0.000176222,0.001293594,0.000411375,0.003253259,0.000136455
"cds.comp140841_c1_seq2|m.36148",0.001429355,0.000410991,0.002033236,0.001267198,0.000176222,0.001293594,0.000411375,0.003253259,0.000136455
"cds.comp140851_c0_seq1|m.36183",0.00010423,0.004753625,0.002078966,0.000282144,5.078e-05,0.000109216,0.00419344,0.002059423,0.005669427
"cds.comp140851_c1_seq1|m.36184",0.019313462,0.00899092,0.014099567,0.027457431,0.017382982,0.01079038,0.020780719,0.014798798,0.03226349
"cds.comp140853_c1_seq1|m.36194",0.016030195,0.022777102,0.025207413,0.020675428,0.01407739,0.018539037,0.024515607,0.023656153,0.02461136
"cds.comp140858_c0_seq1|m.36198",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140858_c0_seq2|m.36200",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140858_c0_seq3|m.36202",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140858_c0_seq4|m.36204",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140858_c0_seq5|m.36206",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140858_c0_seq6|m.36208",9.756e-06,0.00155971993333333,0.00159697365625,0.001472114,0.001121572,0.001424499,0.003179497,0.002404083,0.000420152
"cds.comp140862_c0_seq1|m.36211",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140862_c0_seq2|m.36212",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140862_c0_seq3|m.36213",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140862_c0_seq4|m.36214",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140862_c0_seq5|m.36215",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140862_c0_seq6|m.36216",0.010527645,0.048704304,0.042084843,0.047573643,0.00138999,0.044195162,0.026023071,0.013549421,0.03412108
"cds.comp140866_c0_seq1|m.36226",0.364772044,0.412089761,0.5054185,0.338168614,0.675049749,0.164896195,0.501487227,0.516692068,0.526163628
"cds.comp140866_c0_seq2|m.36228",0.415327411,0.479752496,0.588772808,0.391985778,0.761812933,0.194903161,0.567639945,0.605232499,0.585448138
"cds.comp140866_c0_seq3|m.36230",0.37766622,0.431979859,0.5308022,0.352226785,0.700393814,0.175476965,0.519090583,0.539911449,0.542015067
"cds.comp140866_c0_seq4|m.36232",0.364772044,0.412089761,0.5054185,0.338168614,0.675049749,0.164896195,0.501487227,0.516692068,0.526163628
"cds.comp140866_c0_seq5|m.36234",0.402433235,0.459862398,0.563389108,0.377927607,0.736468868,0.184322391,0.550036589,0.582013118,0.569596699
"cds.comp140866_c0_seq6|m.36236",0.402433235,0.459862398,0.563389108,0.377927607,0.736468868,0.184322391,0.550036589,0.582013118,0.569596699
"cds.comp140866_c0_seq7|m.36238",0.343177839,0.382806711,0.469162562,0.312939543,0.628474925,0.150508364,0.464109167,0.474479769,0.494492608
"cds.comp140866_c0_seq8|m.36240",0.38083903,0.430579348,0.52713317,0.352698536,0.689894044,0.16993456,0.512658529,0.539800819,0.537925679
"cds.comp140868_c0_seq1|m.36244",0.000917413,0.014496513,0.006881429,0.005647078,0.00843148,0.007573656,0.010612678,0.011927797,0.009327303
"cds.comp140868_c0_seq2|m.36245",0.000917413,0.014496513,0.006881429,0.005647078,0.00843148,0.007573656,0.010612678,0.011927797,0.009327303
"cds.comp140873_c0_seq1|m.36273",0.000549878,0.007647645,0.000504625,0.000730442,0.000681184,0.002259712,0.002230959,0.001004877,0.000675361
"cds.comp140873_c0_seq2|m.36274",0.000549878,0.007647645,0.000504625,0.000730442,0.000681184,0.002259712,0.002230959,0.001004877,0.000675361
"cds.comp140873_c1_seq2|m.36276",0.000495917,0.006943905,0.001509351,0.000776164,0.001245616,0.00018757,0.004161306,0.002098373,0.001451947
"cds.comp140902_c1_seq1|m.36370",0.128692944,0.111884884,0.158588359,0.138727202,0.139026776,0.083792348,0.120933376,0.198773473,0.116190859
"cds.comp140902_c1_seq2|m.36372",0.116433292,0.063522948,0.107018602,0.094522992,0.108866534,0.08649421,0.102624896,0.146788264,0.072702174
"cds.comp140903_c2_seq1|m.36374",0.097491989,0.127226007,0.156642905,0.108514336,0.079228966,0.119915304,0.172430967,0.137007193,0.10967378
"cds.comp140903_c2_seq2|m.36375",0.097491989,0.127226007,0.156642905,0.108514336,0.079228966,0.119915304,0.172430967,0.137007193,0.10967378
"cds.comp140903_c2_seq3|m.36376",0.097491989,0.127226007,0.156642905,0.108514336,0.079228966,0.119915304,0.172430967,0.137007193,0.10967378
"cds.comp140903_c2_seq6|m.36377",0.097491989,0.127226007,0.156642905,0.108514336,0.079228966,0.119915304,0.172430967,0.137007193,0.10967378
"cds.comp140903_c2_seq7|m.36378",0.097491989,0.127226007,0.156642905,0.108514336,0.079228966,0.119915304,0.172430967,0.137007193,0.10967378
"cds.comp140909_c2_seq1|m.36394",0.29777337,0.242483309,0.291735551,0.302174218,0.25948189,0.265235184,0.246983894,0.274637445,0.289563711
"cds.comp140909_c2_seq2|m.36399",0.16032197,0.09375906,0.105334691,0.128850772,0.109990361,0.091415013,0.07966556,0.122775679,0.123617408
"cds.comp140909_c2_seq3|m.36402",0.169733438,0.105331111,0.114086169,0.139396456,0.118827242,0.104213089,0.086137829,0.131306406,0.135841367
"cds.comp140909_c2_seq4|m.36406",0.040590851,0.041221717,0.038366194,0.033548801,0.032636993,0.028382252,0.023821226,0.038605674,0.03214404
"cds.comp140909_c2_seq5|m.36408",0.288361902,0.230911258,0.282984073,0.291628534,0.250645009,0.252437108,0.240511625,0.266106718,0.277339752
"cds.comp140909_c3_seq1|m.36412",0.141353594,0.064662842,0.108082661,0.11179054,0.100286278,0.103481895,0.084672297,0.099518374,0.109560813
"cds.comp140909_c3_seq2|m.36413",0.118105088,0.045569124,0.082817146,0.09392364,0.081340972,0.080100099,0.063586493,0.079131431,0.085217765
